"Variety","Subgroup","Family","ISO Code","Glottolog ID","AIATSIS Code","StdLangID","StdLanguageName","OriginalForm","PhonemicisedIPA","Std_Gloss","Author","OriginalGloss","OriginalPofSpeech","Latitude","Longitude","Reconstruction_Form","Reconstruction_Level","Reconstruction_Gloss","Reconstruction_Notes"
"Yuwaalaraay","Central NSW",,,,,"5",,"ngarra-li","ŋarali",,"Ash, A. and Lissarrague, A. and Giacon, J","see","V",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"buyaduul, dhambi, dhambidjuul","pujatuːl",,"Ash, A. and Lissarrague, A. and Giacon, J","short","Adj",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"wila-y","wilaj",,"Ash, A. and Lissarrague, A. and Giacon, J","sit","V",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"gunagala","kunakala",,"Ash, A. and Lissarrague, A. and Giacon, J","sky","N",,,"*gunagala","","",""
"Yuwaalaraay","Central NSW",,,,,"5",,"badjin, dhugaay, bubaay, -DHuul","pacin",,"Ash, A. and Lissarrague, A. and Giacon, J","small","Adj",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"buwi-y","puwij",,"Ash, A. and Lissarrague, A. and Giacon, J","smell it","Vt",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuu, wuyugil","t̪uː",,"Ash, A. and Lissarrague, A. and Giacon, J","smoke","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuyu, ngandabaa","t̪uju",,"Ash, A. and Lissarrague, A. and Giacon, J","snake","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhadhin","t̪at̪in",,"Ash, A. and Lissarrague, A. and Giacon, J","south","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"guwaa-li","kuwaː.li",,"Ash, A. and Lissarrague, A. and Giacon, J","speak","V",,,"*kuwa:-li","","speak",""
"Yuwaalaraay","Central NSW",,,,,"5",,"bilaarr","pilaːr",,"Ash, A. and Lissarrague, A. and Giacon, J","spear","N",,,"pila:rr","","spear",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gawubarray","kawuparaj",,"Ash, A. and Lissarrague, A. and Giacon, J","star","N",,,"*kawuparray","","star",""
"Yuwaalaraay","Central NSW",,,,,"5",,"maayama, ngurrala","maːjama",,"Ash, A. and Lissarrague, A. and Giacon, J","stone","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuni, yaay, yayaay","t̪uni",,"Ash, A. and Lissarrague, A. and Giacon, J","sun","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhiil","t̪iːl",,"Ash, A. and Lissarrague, A. and Giacon, J","tail","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"nhalay","n̪alaj",,"Ash, A. and Lissarrague, A. and Giacon, J","this","D",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"muyaan","mujaːn",,"Ash, A. and Lissarrague, A. and Giacon, J","tree","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"bulaarr","pulaːr",,"Ash, A. and Lissarrague, A. and Giacon, J","two","Num",,,"*pula","","they (Du)",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gungan","kuŋan",,"Ash, A. and Lissarrague, A. and Giacon, J","water","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"ngadaa","ŋataː",,"Ash, A. and Lissarrague, A. and Giacon, J","west","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"minya, minyama, ngaan","miɲa",,"Ash, A. and Lissarrague, A. and Giacon, J","what?","Pro",,,"*miña","","what",""
"Yuwaalaraay","Central NSW",,,,,"5",,"minyaaya","miɲaːja",,"Ash, A. and Lissarrague, A. and Giacon, J","where?","Adv",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"ngaandu, ngaandi","ŋaːntu",,"Ash, A. and Lissarrague, A. and Giacon, J","who?","Pro",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"mayrraa","majraː",,"Ash, A. and Lissarrague, A. and Giacon, J","wind","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"yinarr, wirringgaa","jinar",,"Ash, A. and Lissarrague, A. and Giacon, J","woman","N",,,"*yinarr","","woman",""
"Yuwaalaraay","Central NSW",,,,,"5",,"balu-gi","paluki",,"Ash, A. and Lissarrague, A. and Giacon, J","die","V",,,"*palu-ki","","die",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gaa-gi","kaː.ki",,"Ash, A. and Lissarrague, A. and Giacon, J","take","Vt",,,"*ka:","","carry",""
"Yuwaalaraay","Central NSW",,,,,"5",,"wana-gi","wanaki",,"Ash, A. and Lissarrague, A. and Giacon, J","throw","V",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhu-rri","t̪uri",,"Ash, A. and Lissarrague, A. and Giacon, J","spear","N",,,"*thu-rri","","spear",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gindama-y","kintamaj",,"Ash, A. and Lissarrague, A. and Giacon, J","laugh","V",,,"*kintama-y","","",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gaba","kapa",,"Ash, A. and Lissarrague, A. and Giacon, J","good","Adj",,,"*kapa","","good",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gagil","kakil",,"Ash, A. and Lissarrague, A. and Giacon, J","bad","Adj",,,"*kaca","","rotten",""
"Yuwaalaraay","Central NSW",,,,,"5",,"mawu-gi","mawuki",,"Ash, A. and Lissarrague, A. and Giacon, J","dig","V",,,"*mawu-ki","","dig",""
"Yuwaalaraay","Central NSW",,,,,"5",,"bagay, gaawal, mabun","pakaj",,"Ash, A. and Lissarrague, A. and Giacon, J","creek","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"ngurrugu, -ngayi-y","ŋuruku",,"Ash, A. and Lissarrague, A. and Giacon, J","tomorrow","Adv",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"gulibaa","kulipaː",,"Ash, A. and Lissarrague, A. and Giacon, J","three","Num",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"guwiin, guwiinbaa","kuwiːn",,"Ash, A. and Lissarrague, A. and Giacon, J","near","Adv",,,"*kuwi:npa:","","near",""
"Yuwaalaraay","Central NSW",,,,,"5",,"nguu","ŋuː",,"Ash, A. and Lissarrague, A. and Giacon, J","he","Pro",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"barran","paran",,"Ash, A. and Lissarrague, A. and Giacon, J","boomerang","N",,,"*parran","","boomerang","or cognate with 4985?"
"Yuwaalaraay","Central NSW",,,,,"5",,"yiilaman, burriin","jiːlaman",,"Ash, A. and Lissarrague, A. and Giacon, J","shield","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"wamara","wamaɹa",,"Ash, A. and Lissarrague, A. and Giacon, J","spearthrower","N",,,"*wamar(r)a","","spearthrower",""
"Yuwaalaraay","Central NSW",,,,,"5",,"yadhaarr","jat̪aːr",,"Ash, A. and Lissarrague, A. and Giacon, J","feather","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"mudhay","mut̪aj",,"Ash, A. and Lissarrague, A. and Giacon, J","possum","N",,,"*muthay","","possum",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gulaanbali, gulayaali","kulaːnpali",,"Ash, A. and Lissarrague, A. and Giacon, J","pelican","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"guduu, guwiya, ngaaluurr","kutuː",,"Ash, A. and Lissarrague, A. and Giacon, J","fish","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"mungin","muŋin",,"Ash, A. and Lissarrague, A. and Giacon, J","mosquito","N",,,"*muŋin","","mosquito",""
"Yuwaalaraay","Central NSW",,,,,"5",,"buunhu","puːn̪u",,"Ash, A. and Lissarrague, A. and Giacon, J","grass","N",,,"*pu:nhu","","grass",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gundaa","kuntaː",,"Ash, A. and Lissarrague, A. and Giacon, J","cloud","N",,,"*kunta:","","cloud",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gumbugan","kumpukan",,"Ash, A. and Lissarrague, A. and Giacon, J","sand","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"madhanbaa","mat̪anpaː",,"Ash, A. and Lissarrague, A. and Giacon, J","heavy","Adj",,,"*manthanpa:","","heavy",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gabanbaa","kapanpaː",,"Ash, A. and Lissarrague, A. and Giacon, J","light","N",,,"*kapanpa:","","light",""
"Yuwaalaraay","Central NSW",,,,,"5",,"balal","palal",,"Ash, A. and Lissarrague, A. and Giacon, J","dry","Adj",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"ganay","kanaj",,"Ash, A. and Lissarrague, A. and Giacon, J","yamstick, digging stick","N",,,"*kana","","digging stick",""
"Yuwaalaraay","Central NSW",,,,,"5",,"biiwii, dhulii","piːwiː",,"Ash, A. and Lissarrague, A. and Giacon, J","goanna","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"yaluu","jaluː",,"Ash, A. and Lissarrague, A. and Giacon, J","again","Adv",,,"*yalu","","there",""
"Yuwaalaraay","Central NSW",,,,,"5",,"garigari, giyal, gun.gun","kaɹikaɹi",,"Ash, A. and Lissarrague, A. and Giacon, J","afraid (be)(V, Adj)","Vi",,,"*karikari","Central-NSW","afraid (be)",""
"Yuwaalaraay","Central NSW",,,,,"5",,"murrun","murun",,"Ash, A. and Lissarrague, A. and Giacon, J","alive","Adj",,,"*murrun","NSW areal","alive","any more recs to this level?"
"Yuwaalaraay","Central NSW",,,,,"5",,"ganu, ganungawu, gurrugurru, -aaba-li","kanu",,"Ash, A. and Lissarrague, A. and Giacon, J","all","Num",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhanduwi-y","t̪antuwij",,"Ash, A. and Lissarrague, A. and Giacon, J","sleep","Vi",,,"*thantuwi-y","","sleep",""
"Yuwaalaraay","Central NSW",,,,,"5",,"dhinawan","t̪inawan",,"Ash, A. and Lissarrague, A. and Giacon, J","emu","N",,,"*cinawan","Central-NSW","emu","probably loan in Badjiri"
"Yuwaalaraay","Central NSW",,,,,"5",,"baliyaa","palijaː",,"Ash, A. and Lissarrague, A. and Giacon, J","cold (be)","Adj",,,"paliya:","","cold (be)",""
"Yuwaalaraay","Central NSW",,,,,"5",,"maayn","maːjn",,"Ash, A. and Lissarrague, A. and Giacon, J","dingo","N",,,"*marayn","","dingo",""
"Yuwaalaraay","Central NSW",,,,,"5",,"bigibila","pikipila",,"Ash, A. and Lissarrague, A. and Giacon, J","echidna","N",,,"*pikipila","","echidna",""
"Yuwaalaraay","Central NSW",,,,,"5",,"burraalga","puraːlka",,"Ash, A. and Lissarrague, A. and Giacon, J","brolga (native companion)","N",,,"*purrarlka","","brolga","why final a? (CB)"
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuuyaay, yiyabiyaay, wiibiyaay","t̪uːjaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","fire sticks","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"galaarr, gulaarr","kalaːr",,"Ash, A. and Lissarrague, A. and Giacon, J","how?","Adv",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhaya","t̪aja",,"Ash, A. and Lissarrague, A. and Giacon, J","brother (elder)","N",,,"*thaya","","brother (elder)",""
"Yuwaalaraay","Central NSW",,,,,"5",,"galumaay","kalumaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","brother (younger)","N",,,"*kaluma:y","","brother (younger)",""
"Yuwaalaraay","Central NSW",,,,,"5",,"baawaa, bagaan, dhawurran, bawa","paːwaː",,"Ash, A. and Lissarrague, A. and Giacon, J","sister (older)","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"gunii, gunidjarr, ngambaa","kuniː",,"Ash, A. and Lissarrague, A. and Giacon, J","mother","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"bubaa, buwadjarr, yugin","pupaː",,"Ash, A. and Lissarrague, A. and Giacon, J","father","N",,,"*bubaa","","father",""
"Yuwaalaraay","Central NSW",,,,,"5",,"baagii, gaadhii","paːkiː",,"Ash, A. and Lissarrague, A. and Giacon, J","mother’s mother","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhaadhaa","t̪aːt̪aː",,"Ash, A. and Lissarrague, A. and Giacon, J","mother’s father","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"ngaagii","ŋaːkiː",,"Ash, A. and Lissarrague, A. and Giacon, J","father’s mother","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhilaagaa","t̪ilaːkaː",,"Ash, A. and Lissarrague, A. and Giacon, J","father’s father","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"garruu","karuː",,"Ash, A. and Lissarrague, A. and Giacon, J","mother’s brother","N",,,"*karru:","","mother's brother",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gamiyan, giluu","kamijan",,"Ash, A. and Lissarrague, A. and Giacon, J","father’s sister","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhirra-y, winanga-y","t̪iraj",,"Ash, A. and Lissarrague, A. and Giacon, J","know (something)","V",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"wayagaal","wajakaːl",,"Ash, A. and Lissarrague, A. and Giacon, J","left","Adj",,,"*wayaka:l","","left",""
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuuyaal","t̪uːjaːl",,"Ash, A. and Lissarrague, A. and Giacon, J","right","Adj",,,"*thuruya:l","","right",""
"Yuwaalaraay","Central NSW",,,,,"5",,"guliirr","kuliːr",,"Ash, A. and Lissarrague, A. and Giacon, J","husband","N",,,"*kuli:rr","","husband",""
"Yuwaalaraay","Central NSW",,,,,"5",,"dhubaay, guliirr","t̪upaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","wife","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhindu","t̪intu",,"Ash, A. and Lissarrague, A. and Giacon, J","mouse","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"waal, maayrr","waːl",,"Ash, A. and Lissarrague, A. and Giacon, J","no, not","Part",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"buluuy","puluːj",,"Ash, A. and Lissarrague, A. and Giacon, J","night","N",,,"*pulu:y","","night",""
"Yuwaalaraay","Central NSW",,,,,"5",,"ganaay","kanaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","open","Adj",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"buribara","puɹipaɹa",,"Ash, A. and Lissarrague, A. and Giacon, J","pregnant","Adj",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"yuluwirri","juluwiri",,"Ash, A. and Lissarrague, A. and Giacon, J","rainbow","N",,,"*yuluwirri","","rainbow",""
"Yuwaalaraay","Central NSW",,,,,"5",,"dhigayaa","t̪ikajaː",,"Ash, A. and Lissarrague, A. and Giacon, J","bird","N",,,"*dhigayaa","","",""
"Yuwaalaraay","Central NSW",,,,,"5",,"walaay","walaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","camp","N",,,"*wala:y","","camp",""
"Yuwaalaraay","Central NSW",,,,,"5",,"bangu, bungun","paŋu",,"Ash, A. and Lissarrague, A. and Giacon, J","wing","N",,,"*bungun","","wing",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gubi-y","kupij",,"Ash, A. and Lissarrague, A. and Giacon, J","swim","Vi",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"yilama-li","jilamali",,"Ash, A. and Lissarrague, A. and Giacon, J","cook","V",,,"*yilama-li","","cook",""
"Yuwaalaraay","Central NSW",,,,,"5",,"winanga-y","winaŋaj",,"Ash, A. and Lissarrague, A. and Giacon, J","think","V",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"gama-li","kamali",,"Ash, A. and Lissarrague, A. and Giacon, J","break","Vi",,,"*kama-li","","break",""
"Yuwaalaraay","Central NSW",,,,,"5",,"baagii, dhubaay, miimii, nhangi, maamii, yinarraagalaa","paːkiː",,"Ash, A. and Lissarrague, A. and Giacon, J","old woman","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"warrayma-li","warajmali",,"Ash, A. and Lissarrague, A. and Giacon, J","stand up","Vi",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"bin.guwi, guliman","pinkuwi",,"Ash, A. and Lissarrague, A. and Giacon, J","coolamon","N",,,"*pin.kuwi","","coolamon",""
"Yuwaalaraay","Central NSW",,,,,"5",,"baburr, dhina","papur",,"Ash, A. and Lissarrague, A. and Giacon, J","foot","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"buruma","puɹuma",,"Ash, A. and Lissarrague, A. and Giacon, J","dog","N",,,"*puyuma","","dog",""
"Gamilaraay","Central NSW",,,,,"1023",,"buu","puː",,"Ash, A. and Lissarrague, A. and Giacon, J","leaf","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"gaay","kaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","small","Adj",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"maarama","maːɹama",,"Ash, A. and Lissarrague, A. and Giacon, J","stone","N",,,"*ma:yama","","stone",""
"Gamilaraay","Central NSW",,,,,"1023",,"minya","miɲa",,"Ash, A. and Lissarrague, A. and Giacon, J","what?","Pro",,,"*miña","","what",""
"Gamilaraay","Central NSW",,,,,"1023",,"ngaandu","ŋaːntu",,"Ash, A. and Lissarrague, A. and Giacon, J","who?","Pro",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"yinarr","jinar",,"Ash, A. and Lissarrague, A. and Giacon, J","woman","N",,,"*yinarr","","woman",""
"Gamilaraay","Central NSW",,,,,"1023",,"marrabaa","marapaː",,"Ash, A. and Lissarrague, A. and Giacon, J","good","Adj",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"bagay","pakaj",,"Ash, A. and Lissarrague, A. and Giacon, J","creek","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"guwiin","kuwiːn",,"Ash, A. and Lissarrague, A. and Giacon, J","near","Adv",,,"*kuwi:npa:","","near",""
"Gamilaraay","Central NSW",,,,,"1023",,"wirriil","wiriːl",,"Ash, A. and Lissarrague, A. and Giacon, J","feather","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"gundaa","kuntaː",,"Ash, A. and Lissarrague, A. and Giacon, J","cloud","N",,,"*kunta:","","cloud",""
"Gamilaraay","Central NSW",,,,,"1023",,"garaay","kaɹaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","sand","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"garigari","kaɹikaɹi",,"Ash, A. and Lissarrague, A. and Giacon, J","afraid (be)(V, Adj)","Vi",,,"*karikari","Central-NSW","afraid (be)",""
"Gamilaraay","Central NSW",,,,,"1023",,"bigibila","pikipila",,"Ash, A. and Lissarrague, A. and Giacon, J","echidna","N",,,"*pikipila","","echidna",""
"Gamilaraay","Central NSW",,,,,"1023",,"galaarr","kalaːr",,"Ash, A. and Lissarrague, A. and Giacon, J","how?","Adv",,,"*kala:rr","","how?",""
"Gamilaraay","Central NSW",,,,,"1023",,"baawaa","paːwaː",,"Ash, A. and Lissarrague, A. and Giacon, J","sister (older)","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"bagaan","pakaːn",,"Ash, A. and Lissarrague, A. and Giacon, J","sister (younger)","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"gunii","kuniː",,"Ash, A. and Lissarrague, A. and Giacon, J","mother","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"baayna","paːjna",,"Ash, A. and Lissarrague, A. and Giacon, J","father","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"badhii","pat̪iː",,"Ash, A. and Lissarrague, A. and Giacon, J","mother’s mother","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"garrimaay","karimaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","father’s mother","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"ngamurr","ŋamur",,"Ash, A. and Lissarrague, A. and Giacon, J","son or daughter (man’s)","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"ngamurr","ŋamur",,"Ash, A. and Lissarrague, A. and Giacon, J","son or daughter (woman’s)","N",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"dhiirra-y","t̪iːraj",,"Ash, A. and Lissarrague, A. and Giacon, J","know (something)","V",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"gamil","kamil",,"Ash, A. and Lissarrague, A. and Giacon, J","no, not","Part",,,,,,
"Gamilaraay","Central NSW",,,,,"1023",,"ngurru","ŋuru",,"Ash, A. and Lissarrague, A. and Giacon, J","night","N",,,"*ŋurrung","","night",""
"Gamilaraay","Central NSW",,,,,"1023",,"baburr","papur",,"Ash, A. and Lissarrague, A. and Giacon, J","foot","N",,,"*papurr","Central-NSW","foot","cf Bardi 'cicatrice' (probably coincidence)"
"Yuwaalaraay","Central NSW",,,,,"5",,"burrul","purul",,"Ash, A. and Lissarrague, A. and Giacon, J","big","Adj",,,"*purrul","","big",""
"Yuwaalaraay","Central NSW",,,,,"5",,"gayla-y","kajlaj",,"Ash, A. and Lissarrague, A. and Giacon, J","burn","Vi",,,"*kayla-y","","burn",""
"Yuwaalaraay","Central NSW",,,,,"5",,"buyuma","pujuma",,"Ash, A. and Lissarrague, A. and Giacon, J","dog","N",,,"*puyuma","","dog",""
"Yuwaalaraay","Central NSW",,,,,"5",,"bahaayal","pahaːjal",,"Ash, A. and Lissarrague, A. and Giacon, J","fly","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuwarr","t̪uwar",,"Ash, A. and Lissarrague, A. and Giacon, J","vegetable food","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhii","t̪iː",,"Ash, A. and Lissarrague, A. and Giacon, J","meat, animal","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"baaluu","paːluː",,"Ash, A. and Lissarrague, A. and Giacon, J","moon","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"yalagiyu","jalakiju",,"Ash, A. and Lissarrague, A. and Giacon, J","now, today","Adv",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"biirr","piːr",,"Ash, A. and Lissarrague, A. and Giacon, J","one","Num",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"gulungguluu","kuluŋkuluː",,"Ash, A. and Lissarrague, A. and Giacon, J","rotten","Adj",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"buyaduul","pujatuːl",,"Ash, A. and Lissarrague, A. and Giacon, J","short","Adj",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"badjin","pacin",,"Ash, A. and Lissarrague, A. and Giacon, J","small","Adj",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuu","t̪uː",,"Ash, A. and Lissarrague, A. and Giacon, J","smoke","N",,,"*cupu","","smoke",""
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuyu","t̪uju",,"Ash, A. and Lissarrague, A. and Giacon, J","snake","N",,,"*thurruŋ","","snake",""
"Yuwaalaraay","Central NSW",,,,,"5",,"maayama","maːjama",,"Ash, A. and Lissarrague, A. and Giacon, J","stone","N",,,"*ma:yama","","stone",""
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuni","t̪uni",,"Ash, A. and Lissarrague, A. and Giacon, J","sun","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"giniy","kinij",,"Ash, A. and Lissarrague, A. and Giacon, J","tree","N",,,"*ci:rni","","stick",""
"Yuwaalaraay","Central NSW",,,,,"5",,"minya","miɲa",,"Ash, A. and Lissarrague, A. and Giacon, J","what?","Pro",,,"*miña","","what",""
"Yuwaalaraay","Central NSW",,,,,"5",,"ngaandu","ŋaːntu",,"Ash, A. and Lissarrague, A. and Giacon, J","who?","Pro",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"yinarr","jinar",,"Ash, A. and Lissarrague, A. and Giacon, J","woman","N",,,"*yinarr","","woman",""
"Yuwaalaraay","Central NSW",,,,,"5",,"bagay","pakaj",,"Ash, A. and Lissarrague, A. and Giacon, J","creek","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"ngurrugu","ŋuruku",,"Ash, A. and Lissarrague, A. and Giacon, J","tomorrow","Adv",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"guwiin","kuwiːn",,"Ash, A. and Lissarrague, A. and Giacon, J","near","Adv",,,"*kuwi:npa:","","near",""
"Yuwaalaraay","Central NSW",,,,,"5",,"yiilaman","jiːlaman",,"Ash, A. and Lissarrague, A. and Giacon, J","shield","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"gulaanbali","kulaːnpali",,"Ash, A. and Lissarrague, A. and Giacon, J","pelican","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"guduu","kutuː",,"Ash, A. and Lissarrague, A. and Giacon, J","fish","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"biiwii","piːwiː",,"Ash, A. and Lissarrague, A. and Giacon, J","goanna","N",,,"*pi:wi:","","goanna",""
"Yuwaalaraay","Central NSW",,,,,"5",,"garigari","kaɹikaɹi",,"Ash, A. and Lissarrague, A. and Giacon, J","afraid (be)(V, Adj)","Vi",,,"*karikari","Central-NSW","afraid (be)",""
"Yuwaalaraay","Central NSW",,,,,"5",,"ganu","kanu",,"Ash, A. and Lissarrague, A. and Giacon, J","all","Num",,,"*kanu-2","Central-NSW","",""
"Yuwaalaraay","Central NSW",,,,,"5",,"bunduurraa","puntuːraː",,"Ash, A. and Lissarrague, A. and Giacon, J","canoe (bark)","N",,,"*puntu:rra:","","",""
"Yuwaalaraay","Central NSW",,,,,"5",,"dhuuyaay","t̪uːjaːj",,"Ash, A. and Lissarrague, A. and Giacon, J","fire sticks","N",,,,,,
"Yuwaalaraay","Central NSW",,,,,"5",,"galaarr","kalaːr",,"Ash, A. and Lissarrague, A. and Giacon, J","how?","Adv",,,"*kala:rr","","how?",""
